user_id;response;question
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q6
045dc0f3-a730-4d03-a615-f51814e5b04f;5;q6
092f2ee7-5281-4a09-9bce-e5523b95b53b;7;q6
19c0851c-cbb1-45b5-9e78-884b761802ac;6;q6
1a386158-d08c-40b1-9365-e758927d3352;6;q6
78e234a7-c15a-49e5-b38c-7fb47b294ca8;10;q6
1331586c-ee72-4fc1-b622-812f54a49f6c;8;q6
35913db6-2e1e-4028-a631-473241be215c;9;q6
31d15d10-ae4f-4527-9aba-c0f93d329cb2;9;q6
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q6
7c390c81-d248-4099-9abc-7b787be98b47;8;q6
5f294260-b679-434f-8818-e09ecd02ae70;8;q6
76dad81c-1a4a-4153-9932-f03188b1ae25;9;q6
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;3;q6
10e9b324-156e-4eb5-aec5-04d8a4d7124c;3;q6
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;8;q6
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;8;q6
824afe21-5c5b-4e61-a556-75bef43196e9;7;q6
8330a755-ac13-444b-90ca-7ddc4f4f3992;9;q6
6ee3efea-f12c-4740-937a-62f34a53e2ec;10;q6
3931df86-6c91-45c8-ae55-dd3a1036647f;3;q6
60b7d252-ffba-432f-a243-8b0d5f81331d;9;q6
75b63c62-9473-4ddc-979f-66b8de0a3683;4;q6
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;7;q6
8ebeb6f9-b48c-4067-a307-1da81fde67da;9;q6
7e80110b-c26c-43b1-8bc2-2515642420ad;8;q6
702da1cd-9691-4f0b-9ab9-020f9454d86b;7;q6
25602500-ca31-4404-b155-3e070652c2c0;7;q6
11cbc3a6-1c92-4f10-abe6-27def200d91d;10;q6
803144dd-8bb5-435e-94af-99bace5baf35;9;q6
780a59cc-70e6-4148-94c9-47bd1744cd5c;9;q6
3cd027c4-c9cf-475c-a678-769abe7e816a;9;q6
902d976c-f400-44ab-a0ac-198d94ba035a;7;q6
3d551ae7-9275-41b2-8270-260d730a6222;7;q6
42798e5c-9aa2-4efd-a370-5635018d4d81;8;q6
c65d2c31-227d-4750-af1a-1bfd6902d881;6;q6
4b737514-74b7-433a-9dde-ea224a6deeb9;10;q6
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;5;q6
95897683-0e62-4f31-8575-77136b4ebebe;2;q6
6cd79452-c315-4dbe-93af-8c2077a67a56;9;q6
334df000-99c4-4ccd-b5b5-4b8cabdad476;8;q6
1537bb2d-2d89-4d66-b6c7-f3659b85403f;6;q6
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;8;q6
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;7;q6
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;9;q6
d4a66c13-cd50-4171-8849-d52f0898a156;7;q6
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;3;q6
e5eccf62-17fb-4353-b886-e547a9699dd4;8;q6
f98ab946-62e2-4cb1-97a4-3301ccccba1b;3;q6
cb553655-ef6a-4f28-8271-131cdc9fc2ec;8;q6
ea3518ef-6655-4a33-bf76-337e21de5689;9;q6
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;9;q6
ca55018f-21c4-41c2-b38f-b966fc3a8075;9;q6
a663330e-6e40-4813-b6f7-232aba1299eb;10;q6
be2f133c-eed1-4582-b8b8-d02aa1e594ad;6;q6
c9301569-631c-4d4d-aa30-2a65a5873029;6;q6
bac1cde8-4780-4edb-8062-46b1286d3f47;9;q6
ba4eba66-ab7c-4704-84e8-4218f019f196;8;q6
d0d86600-3649-4760-bb23-89f353e7d20b;8;q6
4f914c97-7283-4ed0-94f7-43bcc99e9e28;8;q6
9d832240-0310-4657-90c0-20525d24d766;9;q6
f6ae26b4-f319-4305-a6ca-9cdd8528695d;10;q6
f038ad7e-db1f-430f-8974-12c83a20eb8e;9;q6
f3b05d57-f280-41fc-a32d-d94647bade9a;7;q6
13e305ec-6c39-4b60-9cf1-5ddeae54b677;9;q6
e0ffda50-97e7-4872-a467-cc143cbac8fc;10;q6
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;7;q6
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;8;q6
f3b94dcb-2dde-48d7-968d-606fcddd692d;6;q6
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q6
a7788435-7465-4f4d-9f4f-d412db68b295;9;q6
080c468b-27c0-455c-aa63-b8f807f2e3d7;6;q7
0b0379c7-04db-4c85-84bd-a2bd55329e29;10;q7
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q7
045dc0f3-a730-4d03-a615-f51814e5b04f;5;q7
092f2ee7-5281-4a09-9bce-e5523b95b53b;8;q7
19c0851c-cbb1-45b5-9e78-884b761802ac;8;q7
1a386158-d08c-40b1-9365-e758927d3352;7;q7
78e234a7-c15a-49e5-b38c-7fb47b294ca8;9;q7
1331586c-ee72-4fc1-b622-812f54a49f6c;9;q7
35913db6-2e1e-4028-a631-473241be215c;8;q7
31d15d10-ae4f-4527-9aba-c0f93d329cb2;8;q7
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q7
7c390c81-d248-4099-9abc-7b787be98b47;7;q7
5f294260-b679-434f-8818-e09ecd02ae70;10;q7
76dad81c-1a4a-4153-9932-f03188b1ae25;10;q7
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;10;q7
10e9b324-156e-4eb5-aec5-04d8a4d7124c;3;q7
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;9;q7
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;7;q7
824afe21-5c5b-4e61-a556-75bef43196e9;10;q7
8330a755-ac13-444b-90ca-7ddc4f4f3992;8;q7
6ee3efea-f12c-4740-937a-62f34a53e2ec;9;q7
3931df86-6c91-45c8-ae55-dd3a1036647f;1;q7
60b7d252-ffba-432f-a243-8b0d5f81331d;8;q7
75b63c62-9473-4ddc-979f-66b8de0a3683;5;q7
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;7;q7
8ebeb6f9-b48c-4067-a307-1da81fde67da;10;q7
7e80110b-c26c-43b1-8bc2-2515642420ad;7;q7
702da1cd-9691-4f0b-9ab9-020f9454d86b;6;q7
25602500-ca31-4404-b155-3e070652c2c0;6;q7
11cbc3a6-1c92-4f10-abe6-27def200d91d;9;q7
803144dd-8bb5-435e-94af-99bace5baf35;7;q7
780a59cc-70e6-4148-94c9-47bd1744cd5c;9;q7
3cd027c4-c9cf-475c-a678-769abe7e816a;9;q7
902d976c-f400-44ab-a0ac-198d94ba035a;8;q7
3d551ae7-9275-41b2-8270-260d730a6222;6;q7
42798e5c-9aa2-4efd-a370-5635018d4d81;8;q7
c65d2c31-227d-4750-af1a-1bfd6902d881;6;q7
4b737514-74b7-433a-9dde-ea224a6deeb9;10;q7
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;6;q7
95897683-0e62-4f31-8575-77136b4ebebe;2;q7
6cd79452-c315-4dbe-93af-8c2077a67a56;7;q7
334df000-99c4-4ccd-b5b5-4b8cabdad476;8;q7
1537bb2d-2d89-4d66-b6c7-f3659b85403f;10;q7
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;8;q7
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;7;q7
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;9;q7
d4a66c13-cd50-4171-8849-d52f0898a156;7;q7
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;8;q7
e5eccf62-17fb-4353-b886-e547a9699dd4;8;q7
f98ab946-62e2-4cb1-97a4-3301ccccba1b;1;q7
cb553655-ef6a-4f28-8271-131cdc9fc2ec;6;q7
ea3518ef-6655-4a33-bf76-337e21de5689;6;q7
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;9;q7
ca55018f-21c4-41c2-b38f-b966fc3a8075;9;q7
a663330e-6e40-4813-b6f7-232aba1299eb;7;q7
be2f133c-eed1-4582-b8b8-d02aa1e594ad;8;q7
c9301569-631c-4d4d-aa30-2a65a5873029;8;q7
bac1cde8-4780-4edb-8062-46b1286d3f47;8;q7
ba4eba66-ab7c-4704-84e8-4218f019f196;7;q7
d0d86600-3649-4760-bb23-89f353e7d20b;8;q7
4f914c97-7283-4ed0-94f7-43bcc99e9e28;6;q7
9d832240-0310-4657-90c0-20525d24d766;8;q7
f6ae26b4-f319-4305-a6ca-9cdd8528695d;9;q7
f038ad7e-db1f-430f-8974-12c83a20eb8e;9;q7
f3b05d57-f280-41fc-a32d-d94647bade9a;8;q7
13e305ec-6c39-4b60-9cf1-5ddeae54b677;8;q7
e0ffda50-97e7-4872-a467-cc143cbac8fc;9;q7
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;8;q7
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;7;q7
f3b94dcb-2dde-48d7-968d-606fcddd692d;6;q7
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q7
a7788435-7465-4f4d-9f4f-d412db68b295;9;q7
080c468b-27c0-455c-aa63-b8f807f2e3d7;6;q8
0b0379c7-04db-4c85-84bd-a2bd55329e29;10;q8
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q8
045dc0f3-a730-4d03-a615-f51814e5b04f;6;q8
092f2ee7-5281-4a09-9bce-e5523b95b53b;5;q8
19c0851c-cbb1-45b5-9e78-884b761802ac;7;q8
1a386158-d08c-40b1-9365-e758927d3352;7;q8
78e234a7-c15a-49e5-b38c-7fb47b294ca8;10;q8
1331586c-ee72-4fc1-b622-812f54a49f6c;9;q8
35913db6-2e1e-4028-a631-473241be215c;9;q8
31d15d10-ae4f-4527-9aba-c0f93d329cb2;9;q8
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q8
7c390c81-d248-4099-9abc-7b787be98b47;9;q8
5f294260-b679-434f-8818-e09ecd02ae70;9;q8
76dad81c-1a4a-4153-9932-f03188b1ae25;9;q8
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;2;q8
10e9b324-156e-4eb5-aec5-04d8a4d7124c;3;q8
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;8;q8
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;8;q8
824afe21-5c5b-4e61-a556-75bef43196e9;7;q8
8330a755-ac13-444b-90ca-7ddc4f4f3992;10;q8
6ee3efea-f12c-4740-937a-62f34a53e2ec;9;q8
3931df86-6c91-45c8-ae55-dd3a1036647f;8;q8
60b7d252-ffba-432f-a243-8b0d5f81331d;9;q8
75b63c62-9473-4ddc-979f-66b8de0a3683;5;q8
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;9;q8
8ebeb6f9-b48c-4067-a307-1da81fde67da;10;q8
7e80110b-c26c-43b1-8bc2-2515642420ad;8;q8
702da1cd-9691-4f0b-9ab9-020f9454d86b;7;q8
25602500-ca31-4404-b155-3e070652c2c0;5;q8
11cbc3a6-1c92-4f10-abe6-27def200d91d;9;q8
803144dd-8bb5-435e-94af-99bace5baf35;9;q8
780a59cc-70e6-4148-94c9-47bd1744cd5c;8;q8
3cd027c4-c9cf-475c-a678-769abe7e816a;10;q8
902d976c-f400-44ab-a0ac-198d94ba035a;8;q8
3d551ae7-9275-41b2-8270-260d730a6222;6;q8
42798e5c-9aa2-4efd-a370-5635018d4d81;7;q8
c65d2c31-227d-4750-af1a-1bfd6902d881;7;q8
4b737514-74b7-433a-9dde-ea224a6deeb9;5;q8
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;6;q8
95897683-0e62-4f31-8575-77136b4ebebe;3;q8
6cd79452-c315-4dbe-93af-8c2077a67a56;9;q8
334df000-99c4-4ccd-b5b5-4b8cabdad476;5;q8
1537bb2d-2d89-4d66-b6c7-f3659b85403f;8;q8
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;10;q8
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;8;q8
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;8;q8
d4a66c13-cd50-4171-8849-d52f0898a156;10;q8
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;5;q8
e5eccf62-17fb-4353-b886-e547a9699dd4;8;q8
f98ab946-62e2-4cb1-97a4-3301ccccba1b;2;q8
cb553655-ef6a-4f28-8271-131cdc9fc2ec;8;q8
ea3518ef-6655-4a33-bf76-337e21de5689;8;q8
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;7;q8
ca55018f-21c4-41c2-b38f-b966fc3a8075;7;q8
a663330e-6e40-4813-b6f7-232aba1299eb;8;q8
be2f133c-eed1-4582-b8b8-d02aa1e594ad;9;q8
c9301569-631c-4d4d-aa30-2a65a5873029;7;q8
bac1cde8-4780-4edb-8062-46b1286d3f47;7;q8
ba4eba66-ab7c-4704-84e8-4218f019f196;7;q8
d0d86600-3649-4760-bb23-89f353e7d20b;7;q8
4f914c97-7283-4ed0-94f7-43bcc99e9e28;6;q8
9d832240-0310-4657-90c0-20525d24d766;7;q8
f6ae26b4-f319-4305-a6ca-9cdd8528695d;10;q8
f038ad7e-db1f-430f-8974-12c83a20eb8e;9;q8
f3b05d57-f280-41fc-a32d-d94647bade9a;8;q8
13e305ec-6c39-4b60-9cf1-5ddeae54b677;8;q8
e0ffda50-97e7-4872-a467-cc143cbac8fc;8;q8
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;8;q8
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;9;q8
f3b94dcb-2dde-48d7-968d-606fcddd692d;6;q8
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q8
a7788435-7465-4f4d-9f4f-d412db68b295;7;q8
080c468b-27c0-455c-aa63-b8f807f2e3d7;5;q9
0b0379c7-04db-4c85-84bd-a2bd55329e29;9;q9
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q9
045dc0f3-a730-4d03-a615-f51814e5b04f;6;q9
092f2ee7-5281-4a09-9bce-e5523b95b53b;7;q9
19c0851c-cbb1-45b5-9e78-884b761802ac;4;q9
1a386158-d08c-40b1-9365-e758927d3352;7;q9
78e234a7-c15a-49e5-b38c-7fb47b294ca8;7;q9
1331586c-ee72-4fc1-b622-812f54a49f6c;9;q9
35913db6-2e1e-4028-a631-473241be215c;7;q9
31d15d10-ae4f-4527-9aba-c0f93d329cb2;10;q9
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q9
7c390c81-d248-4099-9abc-7b787be98b47;9;q9
5f294260-b679-434f-8818-e09ecd02ae70;10;q9
76dad81c-1a4a-4153-9932-f03188b1ae25;7;q9
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;7;q9
10e9b324-156e-4eb5-aec5-04d8a4d7124c;3;q9
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;6;q9
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;8;q9
824afe21-5c5b-4e61-a556-75bef43196e9;7;q9
8330a755-ac13-444b-90ca-7ddc4f4f3992;9;q9
6ee3efea-f12c-4740-937a-62f34a53e2ec;7;q9
3931df86-6c91-45c8-ae55-dd3a1036647f;8;q9
60b7d252-ffba-432f-a243-8b0d5f81331d;9;q9
75b63c62-9473-4ddc-979f-66b8de0a3683;4;q9
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;8;q9
8ebeb6f9-b48c-4067-a307-1da81fde67da;10;q9
7e80110b-c26c-43b1-8bc2-2515642420ad;7;q9
702da1cd-9691-4f0b-9ab9-020f9454d86b;5;q9
25602500-ca31-4404-b155-3e070652c2c0;5;q9
11cbc3a6-1c92-4f10-abe6-27def200d91d;3;q9
803144dd-8bb5-435e-94af-99bace5baf35;9;q9
780a59cc-70e6-4148-94c9-47bd1744cd5c;10;q9
3cd027c4-c9cf-475c-a678-769abe7e816a;9;q9
902d976c-f400-44ab-a0ac-198d94ba035a;8;q9
3d551ae7-9275-41b2-8270-260d730a6222;6;q9
42798e5c-9aa2-4efd-a370-5635018d4d81;9;q9
c65d2c31-227d-4750-af1a-1bfd6902d881;10;q9
4b737514-74b7-433a-9dde-ea224a6deeb9;5;q9
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;6;q9
95897683-0e62-4f31-8575-77136b4ebebe;3;q9
6cd79452-c315-4dbe-93af-8c2077a67a56;5;q9
334df000-99c4-4ccd-b5b5-4b8cabdad476;3;q9
1537bb2d-2d89-4d66-b6c7-f3659b85403f;9;q9
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;10;q9
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;2;q9
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;8;q9
d4a66c13-cd50-4171-8849-d52f0898a156;7;q9
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;5;q9
e5eccf62-17fb-4353-b886-e547a9699dd4;1;q9
f98ab946-62e2-4cb1-97a4-3301ccccba1b;8;q9
cb553655-ef6a-4f28-8271-131cdc9fc2ec;7;q9
ea3518ef-6655-4a33-bf76-337e21de5689;7;q9
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;7;q9
ca55018f-21c4-41c2-b38f-b966fc3a8075;8;q9
a663330e-6e40-4813-b6f7-232aba1299eb;9;q9
be2f133c-eed1-4582-b8b8-d02aa1e594ad;8;q9
c9301569-631c-4d4d-aa30-2a65a5873029;7;q9
bac1cde8-4780-4edb-8062-46b1286d3f47;8;q9
ba4eba66-ab7c-4704-84e8-4218f019f196;6;q9
d0d86600-3649-4760-bb23-89f353e7d20b;5;q9
4f914c97-7283-4ed0-94f7-43bcc99e9e28;6;q9
9d832240-0310-4657-90c0-20525d24d766;9;q9
f6ae26b4-f319-4305-a6ca-9cdd8528695d;8;q9
f038ad7e-db1f-430f-8974-12c83a20eb8e;10;q9
f3b05d57-f280-41fc-a32d-d94647bade9a;7;q9
13e305ec-6c39-4b60-9cf1-5ddeae54b677;7;q9
e0ffda50-97e7-4872-a467-cc143cbac8fc;9;q9
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;3;q9
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;7;q9
f3b94dcb-2dde-48d7-968d-606fcddd692d;2;q9
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q9
a7788435-7465-4f4d-9f4f-d412db68b295;10;q9
080c468b-27c0-455c-aa63-b8f807f2e3d7;5;q10
0b0379c7-04db-4c85-84bd-a2bd55329e29;10;q10
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q10
045dc0f3-a730-4d03-a615-f51814e5b04f;8;q10
092f2ee7-5281-4a09-9bce-e5523b95b53b;8;q10
19c0851c-cbb1-45b5-9e78-884b761802ac;5;q10
1a386158-d08c-40b1-9365-e758927d3352;6;q10
78e234a7-c15a-49e5-b38c-7fb47b294ca8;6;q10
1331586c-ee72-4fc1-b622-812f54a49f6c;5;q10
35913db6-2e1e-4028-a631-473241be215c;9;q10
31d15d10-ae4f-4527-9aba-c0f93d329cb2;6;q10
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q10
7c390c81-d248-4099-9abc-7b787be98b47;9;q10
5f294260-b679-434f-8818-e09ecd02ae70;7;q10
76dad81c-1a4a-4153-9932-f03188b1ae25;3;q10
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;3;q10
10e9b324-156e-4eb5-aec5-04d8a4d7124c;3;q10
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;6;q10
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;7;q10
824afe21-5c5b-4e61-a556-75bef43196e9;7;q10
8330a755-ac13-444b-90ca-7ddc4f4f3992;7;q10
6ee3efea-f12c-4740-937a-62f34a53e2ec;6;q10
3931df86-6c91-45c8-ae55-dd3a1036647f;8;q10
60b7d252-ffba-432f-a243-8b0d5f81331d;9;q10
75b63c62-9473-4ddc-979f-66b8de0a3683;5;q10
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;8;q10
8ebeb6f9-b48c-4067-a307-1da81fde67da;8;q10
7e80110b-c26c-43b1-8bc2-2515642420ad;8;q10
702da1cd-9691-4f0b-9ab9-020f9454d86b;7;q10
25602500-ca31-4404-b155-3e070652c2c0;8;q10
11cbc3a6-1c92-4f10-abe6-27def200d91d;2;q10
803144dd-8bb5-435e-94af-99bace5baf35;7;q10
780a59cc-70e6-4148-94c9-47bd1744cd5c;10;q10
3cd027c4-c9cf-475c-a678-769abe7e816a;9;q10
902d976c-f400-44ab-a0ac-198d94ba035a;7;q10
3d551ae7-9275-41b2-8270-260d730a6222;3;q10
42798e5c-9aa2-4efd-a370-5635018d4d81;7;q10
c65d2c31-227d-4750-af1a-1bfd6902d881;7;q10
4b737514-74b7-433a-9dde-ea224a6deeb9;9;q10
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;5;q10
95897683-0e62-4f31-8575-77136b4ebebe;3;q10
6cd79452-c315-4dbe-93af-8c2077a67a56;8;q10
334df000-99c4-4ccd-b5b5-4b8cabdad476;6;q10
1537bb2d-2d89-4d66-b6c7-f3659b85403f;7;q10
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;10;q10
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;4;q10
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;5;q10
d4a66c13-cd50-4171-8849-d52f0898a156;6;q10
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;3;q10
e5eccf62-17fb-4353-b886-e547a9699dd4;5;q10
f98ab946-62e2-4cb1-97a4-3301ccccba1b;2;q10
cb553655-ef6a-4f28-8271-131cdc9fc2ec;7;q10
ea3518ef-6655-4a33-bf76-337e21de5689;4;q10
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;5;q10
ca55018f-21c4-41c2-b38f-b966fc3a8075;6;q10
a663330e-6e40-4813-b6f7-232aba1299eb;8;q10
be2f133c-eed1-4582-b8b8-d02aa1e594ad;5;q10
c9301569-631c-4d4d-aa30-2a65a5873029;4;q10
bac1cde8-4780-4edb-8062-46b1286d3f47;10;q10
ba4eba66-ab7c-4704-84e8-4218f019f196;5;q10
d0d86600-3649-4760-bb23-89f353e7d20b;5;q10
4f914c97-7283-4ed0-94f7-43bcc99e9e28;3;q10
9d832240-0310-4657-90c0-20525d24d766;9;q10
f6ae26b4-f319-4305-a6ca-9cdd8528695d;4;q10
f038ad7e-db1f-430f-8974-12c83a20eb8e;10;q10
f3b05d57-f280-41fc-a32d-d94647bade9a;10;q10
13e305ec-6c39-4b60-9cf1-5ddeae54b677;6;q10
e0ffda50-97e7-4872-a467-cc143cbac8fc;6;q10
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;5;q10
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;9;q10
f3b94dcb-2dde-48d7-968d-606fcddd692d;1;q10
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q10
a7788435-7465-4f4d-9f4f-d412db68b295;6;q10
080c468b-27c0-455c-aa63-b8f807f2e3d7;5;q11
0b0379c7-04db-4c85-84bd-a2bd55329e29;10;q11
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q11
045dc0f3-a730-4d03-a615-f51814e5b04f;7;q11
092f2ee7-5281-4a09-9bce-e5523b95b53b;7;q11
19c0851c-cbb1-45b5-9e78-884b761802ac;5;q11
1a386158-d08c-40b1-9365-e758927d3352;6;q11
78e234a7-c15a-49e5-b38c-7fb47b294ca8;10;q11
1331586c-ee72-4fc1-b622-812f54a49f6c;7;q11
35913db6-2e1e-4028-a631-473241be215c;8;q11
31d15d10-ae4f-4527-9aba-c0f93d329cb2;9;q11
1e41998a-cda9-4b44-aa34-8bcde6752d0a;10;q11
7c390c81-d248-4099-9abc-7b787be98b47;9;q11
5f294260-b679-434f-8818-e09ecd02ae70;6;q11
76dad81c-1a4a-4153-9932-f03188b1ae25;10;q11
3cd5d4f2-97f1-418c-bc49-ff0c2a58c855;8;q11
10e9b324-156e-4eb5-aec5-04d8a4d7124c;4;q11
20ba7dbd-f51c-49ff-9bf2-a777cd6d13f8;8;q11
6167cd49-a021-4f3f-b29b-a7ed48b9d94f;8;q11
824afe21-5c5b-4e61-a556-75bef43196e9;8;q11
8330a755-ac13-444b-90ca-7ddc4f4f3992;8;q11
6ee3efea-f12c-4740-937a-62f34a53e2ec;10;q11
3931df86-6c91-45c8-ae55-dd3a1036647f;8;q11
60b7d252-ffba-432f-a243-8b0d5f81331d;9;q11
75b63c62-9473-4ddc-979f-66b8de0a3683;4;q11
518a2693-4f58-463e-ac2c-c5ce06d3c9fb;7;q11
8ebeb6f9-b48c-4067-a307-1da81fde67da;10;q11
7e80110b-c26c-43b1-8bc2-2515642420ad;7;q11
702da1cd-9691-4f0b-9ab9-020f9454d86b;6;q11
25602500-ca31-4404-b155-3e070652c2c0;5;q11
11cbc3a6-1c92-4f10-abe6-27def200d91d;7;q11
803144dd-8bb5-435e-94af-99bace5baf35;7;q11
780a59cc-70e6-4148-94c9-47bd1744cd5c;6;q11
3cd027c4-c9cf-475c-a678-769abe7e816a;8;q11
902d976c-f400-44ab-a0ac-198d94ba035a;8;q11
3d551ae7-9275-41b2-8270-260d730a6222;5;q11
42798e5c-9aa2-4efd-a370-5635018d4d81;8;q11
c65d2c31-227d-4750-af1a-1bfd6902d881;8;q11
4b737514-74b7-433a-9dde-ea224a6deeb9;10;q11
40d5e94f-2468-4f73-a0a0-e5a2c0443f06;7;q11
95897683-0e62-4f31-8575-77136b4ebebe;1;q11
6cd79452-c315-4dbe-93af-8c2077a67a56;8;q11
334df000-99c4-4ccd-b5b5-4b8cabdad476;5;q11
1537bb2d-2d89-4d66-b6c7-f3659b85403f;8;q11
b2a12ed0-6436-4cbc-b70d-d0a7ba0e0981;8;q11
e03a0573-ee71-4c91-a8ca-0b1eb82c1300;5;q11
ba818a91-0bf1-47d4-bc93-e5befe1c26e6;8;q11
d4a66c13-cd50-4171-8849-d52f0898a156;6;q11
ca6bae45-d4f7-4d52-bd43-e4d3542a6f93;7;q11
e5eccf62-17fb-4353-b886-e547a9699dd4;10;q11
f98ab946-62e2-4cb1-97a4-3301ccccba1b;3;q11
cb553655-ef6a-4f28-8271-131cdc9fc2ec;9;q11
ea3518ef-6655-4a33-bf76-337e21de5689;5;q11
f9cc1fc5-b439-4f4b-8257-0e5b2f47eb02;5;q11
ca55018f-21c4-41c2-b38f-b966fc3a8075;8;q11
a663330e-6e40-4813-b6f7-232aba1299eb;7;q11
be2f133c-eed1-4582-b8b8-d02aa1e594ad;7;q11
c9301569-631c-4d4d-aa30-2a65a5873029;6;q11
bac1cde8-4780-4edb-8062-46b1286d3f47;7;q11
ba4eba66-ab7c-4704-84e8-4218f019f196;7;q11
d0d86600-3649-4760-bb23-89f353e7d20b;4;q11
4f914c97-7283-4ed0-94f7-43bcc99e9e28;4;q11
9d832240-0310-4657-90c0-20525d24d766;7;q11
f6ae26b4-f319-4305-a6ca-9cdd8528695d;4;q11
f038ad7e-db1f-430f-8974-12c83a20eb8e;10;q11
f3b05d57-f280-41fc-a32d-d94647bade9a;6;q11
13e305ec-6c39-4b60-9cf1-5ddeae54b677;7;q11
e0ffda50-97e7-4872-a467-cc143cbac8fc;9;q11
cb71d11a-4e8d-4ab8-80be-ac1f46f5b2d1;6;q11
cd3dad39-da3f-4ada-9e09-a9832ca7bdd7;8;q11
f3b94dcb-2dde-48d7-968d-606fcddd692d;1;q11
ddbc5616-edb8-4052-9186-6e105e4491f6;10;q11
a7788435-7465-4f4d-9f4f-d412db68b295;6;q11
080c468b-27c0-455c-aa63-b8f807f2e3d7;3;q12
0b0379c7-04db-4c85-84bd-a2bd55329e29;10;q12
0e623280-b28b-4d4a-8eea-0732f09ed497;10;q12
045dc0f3-a730-4d03-a615-f51814e5b04f;8;q12
092f2ee7-5281-4a09-9bce-e5523b95b53b;8;q12
